Date Time,Close,Open,High,Low,Change %,Volume
2018-01-16 00:00:00,110.45,110.55,110.98,110.25,-0.08%,150
2018-01-15 00:00:00,110.54,111.07,111.2,110.32,-0.45%,150
2018-01-12 00:00:00,111.04,111.26,111.7,110.91,-0.19%,150
2018-01-11 00:00:00,111.25,111.44,111.89,111.05,-0.17%,150
2018-01-10 00:00:00,111.44,112.66,112.78,111.28,-1.08%,150
2018-01-09 00:00:00,112.66,113.11,113.19,112.36,-0.38%,150
2018-01-08 00:00:00,113.09,113.06,113.39,112.89,0.01%,150
2018-01-05 00:00:00,113.08,112.75,113.32,112.72,0.29%,150
2018-01-04 00:00:00,112.75,112.5,112.87,112.46,0.22%,150
2018-01-03 00:00:00,112.5,112.3,112.61,112.17,0.18%,150
2018-01-02 00:00:00,112.3,112.67,112.8,112.06,-0.32%,150
2018-01-01 00:00:00,112.66,112.67,112.69,112.64,-0.03%,150
2017-12-29 00:00:00,112.69,112.88,112.98,112.47,-0.18%,150
2017-12-28 00:00:00,112.89,113.36,113.36,112.67,-0.41%,150
2017-12-27 00:00:00,113.36,113.25,113.39,113.14,0.11%,150
2017-12-26 00:00:00,113.23,113.28,113.36,113.12,-0.04%,150
2017-12-25 00:00:00,113.28,113.33,113.38,113.22,0.01%,150
2017-12-22 00:00:00,113.27,113.32,113.45,113.25,-0.05%,150
2017-12-21 00:00:00,113.33,113.41,113.64,113.2,-0.05%,150
2017-12-20 00:00:00,113.39,112.89,113.47,112.84,0.44%,150
2017-12-19 00:00:00,112.89,112.54,113.08,112.51,0.30%,150
2017-12-18 00:00:00,112.55,112.64,112.85,112.32,-0.03%,150
2017-12-15 00:00:00,112.58,112.39,112.75,112.03,0.17%,150
2017-12-14 00:00:00,112.39,112.53,112.88,112.06,-0.14%,150
2017-12-13 00:00:00,112.55,113.56,113.58,112.47,-0.88%,150
2017-12-12 00:00:00,113.55,113.58,113.75,113.38,-0.01%,150
2017-12-11 00:00:00,113.56,113.48,113.69,113.24,0.07%,150
2017-12-08 00:00:00,113.48,113.08,113.58,113.06,0.35%,150
2017-12-07 00:00:00,113.08,112.28,113.16,112.2,0.69%,150
2017-12-06 00:00:00,112.3,112.59,112.67,112.0,-0.26%,150
2017-12-05 00:00:00,112.59,112.41,112.88,112.38,0.15%,150
2017-12-04 00:00:00,112.42,112.41,113.09,112.36,0.28%,150
2017-12-01 00:00:00,112.11,112.53,112.88,111.42,-0.37%,150
2017-11-30 00:00:00,112.53,111.92,112.64,111.72,0.54%,150
2017-11-29 00:00:00,111.93,111.48,112.15,111.37,0.40%,150
2017-11-28 00:00:00,111.48,111.09,111.64,110.94,0.35%,150
2017-11-27 00:00:00,111.09,111.41,111.69,110.83,-0.41%,150
2017-11-24 00:00:00,111.55,111.22,111.64,111.19,0.30%,150
2017-11-23 00:00:00,111.22,111.21,111.38,111.06,0.00%,150
2017-11-22 00:00:00,111.22,112.45,112.5,111.14,-1.09%,150
2017-11-21 00:00:00,112.44,112.62,112.72,112.17,-0.16%,150
2017-11-20 00:00:00,112.62,112.08,112.72,111.88,0.48%,150
2017-11-17 00:00:00,112.08,113.05,113.16,111.94,-0.87%,150
2017-11-16 00:00:00,113.06,112.88,113.34,112.73,0.16%,150
2017-11-15 00:00:00,112.88,113.47,113.5,112.47,-0.50%,150
2017-11-14 00:00:00,113.45,113.62,113.92,113.31,-0.15%,150
2017-11-13 00:00:00,113.62,113.52,113.72,113.25,0.08%,150
2017-11-10 00:00:00,113.53,113.47,113.64,113.2,0.05%,150
2017-11-09 00:00:00,113.47,113.86,114.08,113.09,-0.36%,150
